customer_id,transaction_time,amount,status,days_late
CUST-00322,2025-11-22 00:00:00+00:00,72.71,succeeded,3
CUST-00323,2026-04-21 00:00:00+00:00,28.34,succeeded,2
CUST-00323,2026-03-22 00:00:00+00:00,23.2,succeeded,1
CUST-00323,2026-02-20 00:00:00+00:00,28.35,succeeded,1
CUST-00323,2026-01-21 00:00:00+00:00,27.91,succeeded,1
CUST-00323,2025-12-22 00:00:00+00:00,28.23,succeeded,2
CUST-00323,2025-11-22 00:00:00+00:00,29.32,succeeded,1
CUST-00324,2026-04-21 00:00:00+00:00,191.47,succeeded,1
CUST-00324,2026-03-22 00:00:00+00:00,196.84,succeeded,3
CUST-00324,2026-02-20 00:00:00+00:00,185.77,succeeded,3
CUST-00324,2026-01-21 00:00:00+00:00,191.88,succeeded,3
CUST-00324,2025-12-22 00:00:00+00:00,194.06,succeeded,2
CUST-00324,2025-11-22 00:00:00+00:00,184.53,succeeded,0
CUST-00325,2026-03-22 00:00:00+00:00,194.23,succeeded,2
CUST-00325,2026-02-20 00:00:00+00:00,206.16,succeeded,1
CUST-00325,2026-01-21 00:00:00+00:00,202.07,succeeded,2
CUST-00325,2025-12-22 00:00:00+00:00,202.03,succeeded,3
CUST-00325,2025-11-22 00:00:00+00:00,202.12,succeeded,3
CUST-00326,2026-04-21 00:00:00+00:00,38.13,succeeded,3
CUST-00326,2026-03-22 00:00:00+00:00,32.49,succeeded,2
CUST-00326,2026-02-20 00:00:00+00:00,38.15,succeeded,2
CUST-00326,2026-01-21 00:00:00+00:00,40.63,succeeded,2
CUST-00326,2025-12-22 00:00:00+00:00,38.62,succeeded,2
CUST-00326,2025-11-22 00:00:00+00:00,33.5,failed,11
CUST-00327,2026-03-22 00:00:00+00:00,64.0,succeeded,2
CUST-00327,2026-02-20 00:00:00+00:00,74.16,succeeded,3
CUST-00327,2026-01-21 00:00:00+00:00,68.99,succeeded,2
CUST-00327,2025-12-22 00:00:00+00:00,69.38,succeeded,3
CUST-00327,2025-11-22 00:00:00+00:00,67.27,succeeded,2
CUST-00328,2026-03-22 00:00:00+00:00,34.71,succeeded,0
CUST-00328,2026-02-20 00:00:00+00:00,39.67,failed,12
CUST-00328,2026-01-21 00:00:00+00:00,28.2,succeeded,2
CUST-00328,2025-12-22 00:00:00+00:00,26.88,succeeded,1
CUST-00328,2025-11-22 00:00:00+00:00,24.45,succeeded,0
CUST-00329,2026-03-22 00:00:00+00:00,69.84,succeeded,0
CUST-00329,2026-02-20 00:00:00+00:00,66.86,succeeded,3
CUST-00329,2026-01-21 00:00:00+00:00,71.84,succeeded,3
CUST-00329,2025-12-22 00:00:00+00:00,84.59,succeeded,1
CUST-00329,2025-11-22 00:00:00+00:00,73.62,succeeded,1
CUST-00330,2026-04-21 00:00:00+00:00,30.06,succeeded,1
CUST-00330,2026-03-22 00:00:00+00:00,23.81,succeeded,1
CUST-00330,2026-02-20 00:00:00+00:00,37.87,succeeded,3
CUST-00330,2026-01-21 00:00:00+00:00,23.27,succeeded,3
CUST-00330,2025-12-22 00:00:00+00:00,24.91,succeeded,2
CUST-00330,2025-11-22 00:00:00+00:00,30.45,succeeded,1
CUST-00331,2026-04-21 00:00:00+00:00,21.0,succeeded,0
CUST-00331,2026-03-22 00:00:00+00:00,15.05,succeeded,1
CUST-00331,2026-02-20 00:00:00+00:00,26.52,succeeded,2
CUST-00331,2026-01-21 00:00:00+00:00,22.44,succeeded,1
CUST-00331,2025-12-22 00:00:00+00:00,27.64,succeeded,0
CUST-00331,2025-11-22 00:00:00+00:00,30.37,succeeded,1
CUST-00332,2026-03-22 00:00:00+00:00,207.01,succeeded,1
CUST-00332,2026-02-20 00:00:00+00:00,199.84,succeeded,1
CUST-00332,2026-01-21 00:00:00+00:00,207.43,succeeded,3
CUST-00332,2025-12-22 00:00:00+00:00,211.58,failed,4
CUST-00332,2025-11-22 00:00:00+00:00,199.42,succeeded,2
CUST-00333,2026-04-21 00:00:00+00:00,196.82,succeeded,1
CUST-00333,2026-03-22 00:00:00+00:00,192.64,succeeded,3
CUST-00333,2026-02-20 00:00:00+00:00,190.36,succeeded,0
CUST-00333,2026-01-21 00:00:00+00:00,190.7,succeeded,0
CUST-00333,2025-12-22 00:00:00+00:00,185.86,succeeded,0
CUST-00333,2025-11-22 00:00:00+00:00,196.05,succeeded,1
CUST-00334,2026-04-21 00:00:00+00:00,82.88,succeeded,3
CUST-00334,2026-03-22 00:00:00+00:00,86.38,succeeded,3
CUST-00334,2026-02-20 00:00:00+00:00,81.58,succeeded,1
CUST-00334,2026-01-21 00:00:00+00:00,85.36,succeeded,3
CUST-00334,2025-12-22 00:00:00+00:00,86.46,succeeded,2
CUST-00334,2025-11-22 00:00:00+00:00,92.43,succeeded,3
CUST-00335,2026-03-22 00:00:00+00:00,206.59,succeeded,2
CUST-00335,2026-02-20 00:00:00+00:00,201.08,succeeded,1
CUST-00335,2026-01-21 00:00:00+00:00,195.23,succeeded,2
CUST-00335,2025-12-22 00:00:00+00:00,200.75,succeeded,3
CUST-00335,2025-11-22 00:00:00+00:00,196.86,succeeded,3
CUST-00336,2026-04-21 00:00:00+00:00,69.6,succeeded,1
CUST-00336,2026-03-22 00:00:00+00:00,72.41,succeeded,3
CUST-00336,2026-02-20 00:00:00+00:00,78.05,succeeded,0
CUST-00336,2026-01-21 00:00:00+00:00,76.3,succeeded,1
CUST-00336,2025-12-22 00:00:00+00:00,88.37,succeeded,3
CUST-00336,2025-11-22 00:00:00+00:00,67.39,succeeded,1
CUST-00337,2026-03-22 00:00:00+00:00,76.99,succeeded,2
CUST-00337,2026-02-20 00:00:00+00:00,75.44,succeeded,0
CUST-00337,2026-01-21 00:00:00+00:00,65.46,succeeded,3
CUST-00337,2025-12-22 00:00:00+00:00,76.08,succeeded,1
CUST-00337,2025-11-22 00:00:00+00:00,58.52,succeeded,2
CUST-00338,2026-04-21 00:00:00+00:00,71.53,succeeded,1
CUST-00338,2026-03-22 00:00:00+00:00,79.25,succeeded,0
CUST-00338,2026-02-20 00:00:00+00:00,77.31,succeeded,3
CUST-00338,2026-01-21 00:00:00+00:00,79.43,succeeded,0
CUST-00338,2025-12-22 00:00:00+00:00,84.57,failed,12
CUST-00338,2025-11-22 00:00:00+00:00,81.09,succeeded,2
CUST-00339,2026-04-21 00:00:00+00:00,32.82,succeeded,1
CUST-00339,2026-03-22 00:00:00+00:00,40.1,succeeded,1
CUST-00339,2026-02-20 00:00:00+00:00,39.34,succeeded,2
CUST-00339,2026-01-21 00:00:00+00:00,38.23,succeeded,3
CUST-00339,2025-12-22 00:00:00+00:00,30.15,succeeded,1
CUST-00339,2025-11-22 00:00:00+00:00,37.14,succeeded,2
CUST-00340,2026-04-21 00:00:00+00:00,31.35,succeeded,0
CUST-00340,2026-03-22 00:00:00+00:00,26.65,succeeded,0
CUST-00340,2026-02-20 00:00:00+00:00,26.86,succeeded,3
CUST-00340,2026-01-21 00:00:00+00:00,29.96,failed,4
CUST-00340,2025-12-22 00:00:00+00:00,36.53,succeeded,0
CUST-00340,2025-11-22 00:00:00+00:00,39.52,succeeded,0
CUST-00341,2026-03-22 00:00:00+00:00,41.07,failed,1
CUST-00341,2026-02-20 00:00:00+00:00,50.28,succeeded,3
CUST-00341,2026-01-21 00:00:00+00:00,51.59,succeeded,3
CUST-00341,2025-12-22 00:00:00+00:00,48.78,failed,7
CUST-00341,2025-11-22 00:00:00+00:00,47.34,succeeded,1
CUST-00342,2026-04-21 00:00:00+00:00,99.89,succeeded,1
CUST-00342,2026-03-22 00:00:00+00:00,92.14,succeeded,3
CUST-00342,2026-02-20 00:00:00+00:00,89.0,succeeded,3
CUST-00342,2026-01-21 00:00:00+00:00,85.35,succeeded,1
CUST-00342,2025-12-22 00:00:00+00:00,81.82,succeeded,0
CUST-00342,2025-11-22 00:00:00+00:00,91.21,succeeded,3
CUST-00343,2026-03-22 00:00:00+00:00,13.03,succeeded,3
CUST-00343,2026-02-20 00:00:00+00:00,20.41,failed,0
CUST-00343,2026-01-21 00:00:00+00:00,24.2,succeeded,3
CUST-00343,2025-12-22 00:00:00+00:00,30.84,succeeded,3
CUST-00343,2025-11-22 00:00:00+00:00,27.19,succeeded,0
CUST-00344,2026-03-22 00:00:00+00:00,33.01,succeeded,1
CUST-00344,2026-02-20 00:00:00+00:00,24.13,succeeded,2
CUST-00344,2026-01-21 00:00:00+00:00,24.31,succeeded,0
CUST-00344,2025-12-22 00:00:00+00:00,29.01,succeeded,1
CUST-00344,2025-11-22 00:00:00+00:00,29.18,succeeded,1
CUST-00345,2026-03-22 00:00:00+00:00,78.28,succeeded,0
CUST-00345,2026-02-20 00:00:00+00:00,82.31,succeeded,3
CUST-00345,2026-01-21 00:00:00+00:00,81.73,succeeded,1
CUST-00345,2025-12-22 00:00:00+00:00,89.32,succeeded,2
CUST-00345,2025-11-22 00:00:00+00:00,82.12,failed,10
CUST-00346,2026-04-21 00:00:00+00:00,19.17,succeeded,1
CUST-00346,2026-03-22 00:00:00+00:00,26.15,succeeded,0
CUST-00346,2026-02-20 00:00:00+00:00,19.95,succeeded,1
CUST-00346,2026-01-21 00:00:00+00:00,13.71,succeeded,0
CUST-00346,2025-12-22 00:00:00+00:00,23.69,succeeded,1
CUST-00346,2025-11-22 00:00:00+00:00,27.63,succeeded,2
CUST-00347,2026-04-21 00:00:00+00:00,34.23,succeeded,1
CUST-00347,2026-03-22 00:00:00+00:00,49.31,succeeded,1
CUST-00347,2026-02-20 00:00:00+00:00,30.37,succeeded,2
CUST-00347,2026-01-21 00:00:00+00:00,39.78,succeeded,1
CUST-00347,2025-12-22 00:00:00+00:00,34.27,succeeded,2
CUST-00347,2025-11-22 00:00:00+00:00,37.55,succeeded,3
CUST-00348,2026-04-21 00:00:00+00:00,77.04,succeeded,0
CUST-00348,2026-03-22 00:00:00+00:00,77.0,succeeded,3
CUST-00348,2026-02-20 00:00:00+00:00,74.13,succeeded,2
CUST-00348,2026-01-21 00:00:00+00:00,78.68,succeeded,1
CUST-00348,2025-12-22 00:00:00+00:00,84.89,succeeded,0
CUST-00348,2025-11-22 00:00:00+00:00,84.49,succeeded,1
CUST-00349,2026-03-22 00:00:00+00:00,199.02,succeeded,1
CUST-00349,2026-02-20 00:00:00+00:00,203.7,succeeded,1
CUST-00349,2026-01-21 00:00:00+00:00,191.95,succeeded,0
CUST-00349,2025-12-22 00:00:00+00:00,204.17,succeeded,0
CUST-00349,2025-11-22 00:00:00+00:00,202.81,succeeded,2
CUST-00350,2026-03-22 00:00:00+00:00,37.2,succeeded,3
CUST-00350,2026-02-20 00:00:00+00:00,33.93,succeeded,0
CUST-00350,2026-01-21 00:00:00+00:00,32.67,succeeded,0
CUST-00350,2025-12-22 00:00:00+00:00,41.34,succeeded,2
CUST-00350,2025-11-22 00:00:00+00:00,35.9,succeeded,1
CUST-00351,2026-03-22 00:00:00+00:00,37.69,failed,8
CUST-00351,2026-02-20 00:00:00+00:00,35.31,failed,14
CUST-00351,2026-01-21 00:00:00+00:00,45.77,succeeded,2
CUST-00351,2025-12-22 00:00:00+00:00,47.11,succeeded,3
CUST-00351,2025-11-22 00:00:00+00:00,43.34,failed,13
CUST-00352,2026-04-21 00:00:00+00:00,20.82,succeeded,2
CUST-00352,2026-03-22 00:00:00+00:00,21.54,succeeded,1
CUST-00352,2026-02-20 00:00:00+00:00,34.19,succeeded,0
CUST-00352,2026-01-21 00:00:00+00:00,36.73,failed,2
CUST-00352,2025-12-22 00:00:00+00:00,29.5,succeeded,3
CUST-00352,2025-11-22 00:00:00+00:00,35.63,succeeded,3
CUST-00353,2026-04-21 00:00:00+00:00,76.42,succeeded,2
CUST-00353,2026-03-22 00:00:00+00:00,74.49,failed,10
CUST-00353,2026-02-20 00:00:00+00:00,78.11,succeeded,1
CUST-00353,2026-01-21 00:00:00+00:00,70.66,failed,10
CUST-00353,2025-12-22 00:00:00+00:00,72.19,succeeded,2
CUST-00353,2025-11-22 00:00:00+00:00,79.84,succeeded,3
CUST-00354,2026-04-21 00:00:00+00:00,90.42,succeeded,0
CUST-00354,2026-03-22 00:00:00+00:00,94.81,succeeded,3
CUST-00354,2026-02-20 00:00:00+00:00,94.3,succeeded,3
CUST-00354,2026-01-21 00:00:00+00:00,102.3,succeeded,1
CUST-00354,2025-12-22 00:00:00+00:00,88.63,succeeded,1
CUST-00354,2025-11-22 00:00:00+00:00,97.37,succeeded,2
CUST-00355,2026-04-21 00:00:00+00:00,34.38,succeeded,2
CUST-00355,2026-03-22 00:00:00+00:00,45.55,succeeded,0
CUST-00355,2026-02-20 00:00:00+00:00,32.14,succeeded,3
CUST-00355,2026-01-21 00:00:00+00:00,30.54,succeeded,1
CUST-00355,2025-12-22 00:00:00+00:00,29.38,succeeded,1
CUST-00355,2025-11-22 00:00:00+00:00,25.47,succeeded,3
CUST-00356,2026-04-21 00:00:00+00:00,80.07,succeeded,1
CUST-00356,2026-03-22 00:00:00+00:00,82.84,succeeded,2
CUST-00356,2026-02-20 00:00:00+00:00,78.1,succeeded,0
CUST-00356,2026-01-21 00:00:00+00:00,77.4,succeeded,2
CUST-00356,2025-12-22 00:00:00+00:00,65.26,succeeded,3
CUST-00356,2025-11-22 00:00:00+00:00,74.8,succeeded,3
CUST-00357,2026-04-21 00:00:00+00:00,29.7,succeeded,3
CUST-00357,2026-03-22 00:00:00+00:00,24.91,failed,14
CUST-00357,2026-02-20 00:00:00+00:00,31.38,succeeded,3
CUST-00357,2026-01-21 00:00:00+00:00,28.4,succeeded,3
CUST-00357,2025-12-22 00:00:00+00:00,24.25,succeeded,0
CUST-00357,2025-11-22 00:00:00+00:00,37.13,succeeded,1
CUST-00358,2026-04-21 00:00:00+00:00,28.7,succeeded,3
CUST-00358,2026-03-22 00:00:00+00:00,34.11,succeeded,3
CUST-00358,2026-02-20 00:00:00+00:00,19.69,succeeded,3
CUST-00358,2026-01-21 00:00:00+00:00,113.72999999999999,succeeded,0
CUST-00358,2025-12-22 00:00:00+00:00,36.37,succeeded,2
CUST-00358,2025-11-22 00:00:00+00:00,27.72,succeeded,0
CUST-00359,2026-04-21 00:00:00+00:00,193.47,failed,9
CUST-00359,2026-03-22 00:00:00+00:00,214.76,succeeded,2
CUST-00359,2026-02-20 00:00:00+00:00,203.23,succeeded,3
CUST-00359,2026-01-21 00:00:00+00:00,207.34,succeeded,2
CUST-00359,2025-12-22 00:00:00+00:00,206.09,succeeded,1
CUST-00359,2025-11-22 00:00:00+00:00,204.48,succeeded,3
CUST-00360,2026-03-22 00:00:00+00:00,25.4,succeeded,2
CUST-00360,2026-02-20 00:00:00+00:00,22.11,succeeded,1
CUST-00360,2026-01-21 00:00:00+00:00,20.53,succeeded,3
CUST-00360,2025-12-22 00:00:00+00:00,28.08,succeeded,2
CUST-00360,2025-11-22 00:00:00+00:00,20.51,succeeded,0
CUST-00361,2026-04-21 00:00:00+00:00,12.5,succeeded,2
CUST-00361,2026-03-22 00:00:00+00:00,10.94,succeeded,3
CUST-00361,2026-02-20 00:00:00+00:00,10.0,succeeded,1
CUST-00361,2026-01-21 00:00:00+00:00,15.52,succeeded,1
CUST-00361,2025-12-22 00:00:00+00:00,21.01,succeeded,0
CUST-00361,2025-11-22 00:00:00+00:00,10.37,succeeded,0
CUST-00362,2026-03-22 00:00:00+00:00,13.56,succeeded,2
CUST-00362,2026-02-20 00:00:00+00:00,27.53,failed,13
CUST-00362,2026-01-21 00:00:00+00:00,18.01,succeeded,1
CUST-00362,2025-12-22 00:00:00+00:00,26.73,succeeded,2
CUST-00362,2025-11-22 00:00:00+00:00,15.47,failed,7
CUST-00363,2026-04-21 00:00:00+00:00,73.42,succeeded,2
CUST-00363,2026-03-22 00:00:00+00:00,68.71,succeeded,0
CUST-00363,2026-02-20 00:00:00+00:00,73.62,succeeded,2
CUST-00363,2026-01-21 00:00:00+00:00,66.0,succeeded,2
CUST-00363,2025-12-22 00:00:00+00:00,73.9,succeeded,3
CUST-00363,2025-11-22 00:00:00+00:00,78.96,succeeded,0
CUST-00364,2026-04-21 00:00:00+00:00,191.7,succeeded,2
CUST-00364,2026-03-22 00:00:00+00:00,195.37,failed,9
CUST-00364,2026-02-20 00:00:00+00:00,193.48,succeeded,3
CUST-00364,2026-01-21 00:00:00+00:00,200.52,succeeded,0
CUST-00364,2025-12-22 00:00:00+00:00,185.27,succeeded,1
CUST-00364,2025-11-22 00:00:00+00:00,189.26,succeeded,0
CUST-00365,2026-04-21 00:00:00+00:00,201.76,succeeded,2
CUST-00365,2026-03-22 00:00:00+00:00,211.12,succeeded,2
CUST-00365,2026-02-20 00:00:00+00:00,205.83,succeeded,0
CUST-00365,2026-01-21 00:00:00+00:00,207.09,succeeded,1
CUST-00365,2025-12-22 00:00:00+00:00,209.13,succeeded,0
CUST-00365,2025-11-22 00:00:00+00:00,210.55,succeeded,3
CUST-00366,2026-03-22 00:00:00+00:00,25.75,succeeded,0
CUST-00366,2026-02-20 00:00:00+00:00,25.6,succeeded,1
CUST-00366,2026-01-21 00:00:00+00:00,22.86,succeeded,2
CUST-00366,2025-12-22 00:00:00+00:00,31.31,succeeded,2
CUST-00366,2025-11-22 00:00:00+00:00,40.71,succeeded,0
CUST-00367,2026-03-22 00:00:00+00:00,24.79,succeeded,0
CUST-00367,2026-02-20 00:00:00+00:00,25.1,succeeded,1
CUST-00367,2026-01-21 00:00:00+00:00,34.27,failed,9
CUST-00367,2025-12-22 00:00:00+00:00,24.19,succeeded,2
CUST-00367,2025-11-22 00:00:00+00:00,23.79,failed,1
CUST-00368,2026-03-22 00:00:00+00:00,63.95,succeeded,3
CUST-00368,2026-02-20 00:00:00+00:00,64.89,succeeded,0
CUST-00368,2026-01-21 00:00:00+00:00,68.23,succeeded,0
CUST-00368,2025-12-22 00:00:00+00:00,77.48,succeeded,0
CUST-00368,2025-11-22 00:00:00+00:00,73.67,succeeded,0
CUST-00369,2026-04-21 00:00:00+00:00,26.94,succeeded,2
CUST-00369,2026-03-22 00:00:00+00:00,31.03,succeeded,0
CUST-00369,2026-02-20 00:00:00+00:00,26.7,succeeded,2
CUST-00369,2026-01-21 00:00:00+00:00,23.3,failed,8
CUST-00369,2025-12-22 00:00:00+00:00,26.16,succeeded,0
CUST-00369,2025-11-22 00:00:00+00:00,25.83,succeeded,2
CUST-00370,2026-04-21 00:00:00+00:00,206.16,succeeded,2
CUST-00370,2026-03-22 00:00:00+00:00,205.79,failed,5
CUST-00370,2026-02-20 00:00:00+00:00,195.23,succeeded,0
CUST-00370,2026-01-21 00:00:00+00:00,196.32,succeeded,0
CUST-00370,2025-12-22 00:00:00+00:00,200.89,succeeded,3
CUST-00370,2025-11-22 00:00:00+00:00,203.63,failed,14
CUST-00371,2026-04-21 00:00:00+00:00,87.48,succeeded,2
CUST-00371,2026-03-22 00:00:00+00:00,80.96,succeeded,2
CUST-00371,2026-02-20 00:00:00+00:00,92.12,succeeded,0
CUST-00371,2026-01-21 00:00:00+00:00,76.26,succeeded,3
CUST-00371,2025-12-22 00:00:00+00:00,87.74,failed,7
CUST-00371,2025-11-22 00:00:00+00:00,94.15,succeeded,3
CUST-00372,2026-03-22 00:00:00+00:00,23.92,succeeded,3
CUST-00372,2026-02-20 00:00:00+00:00,18.07,succeeded,2
CUST-00372,2026-01-21 00:00:00+00:00,26.58,succeeded,1
CUST-00372,2025-12-22 00:00:00+00:00,24.59,succeeded,0
CUST-00372,2025-11-22 00:00:00+00:00,15.98,succeeded,1
CUST-00373,2026-03-22 00:00:00+00:00,82.23,succeeded,0
CUST-00373,2026-02-20 00:00:00+00:00,79.55,succeeded,0
CUST-00373,2026-01-21 00:00:00+00:00,67.5,failed,0
CUST-00373,2025-12-22 00:00:00+00:00,78.25,succeeded,1
CUST-00373,2025-11-22 00:00:00+00:00,82.08,failed,4
CUST-00374,2026-04-21 00:00:00+00:00,54.22,succeeded,1
CUST-00374,2026-03-22 00:00:00+00:00,43.33,succeeded,2
CUST-00374,2026-02-20 00:00:00+00:00,47.34,succeeded,0
CUST-00374,2026-01-21 00:00:00+00:00,48.81,succeeded,2
CUST-00374,2025-12-22 00:00:00+00:00,47.12,succeeded,0
CUST-00374,2025-11-22 00:00:00+00:00,41.64,succeeded,3
CUST-00375,2026-03-22 00:00:00+00:00,31.21,succeeded,1
CUST-00375,2026-02-20 00:00:00+00:00,29.58,succeeded,1
CUST-00375,2026-01-21 00:00:00+00:00,24.04,succeeded,0
CUST-00375,2025-12-22 00:00:00+00:00,28.74,succeeded,3
CUST-00375,2025-11-22 00:00:00+00:00,26.98,succeeded,0
CUST-00376,2026-04-21 00:00:00+00:00,73.16,succeeded,0
CUST-00376,2026-03-22 00:00:00+00:00,69.64,failed,8
CUST-00376,2026-02-20 00:00:00+00:00,74.16,failed,1
CUST-00376,2026-01-21 00:00:00+00:00,76.07,succeeded,0
CUST-00376,2025-12-22 00:00:00+00:00,74.21,succeeded,0
CUST-00376,2025-11-22 00:00:00+00:00,78.63,succeeded,2
CUST-00377,2026-03-22 00:00:00+00:00,80.24,succeeded,3
CUST-00377,2026-02-20 00:00:00+00:00,89.66,succeeded,3
CUST-00377,2026-01-21 00:00:00+00:00,212.37,succeeded,3
CUST-00377,2025-12-22 00:00:00+00:00,75.18,succeeded,3
CUST-00377,2025-11-22 00:00:00+00:00,77.86,succeeded,3
CUST-00378,2026-04-21 00:00:00+00:00,77.58,succeeded,3
CUST-00378,2026-03-22 00:00:00+00:00,84.44,succeeded,3
CUST-00378,2026-02-20 00:00:00+00:00,78.85,succeeded,2
CUST-00378,2026-01-21 00:00:00+00:00,84.39,succeeded,2
CUST-00378,2025-12-22 00:00:00+00:00,81.52,succeeded,3
CUST-00378,2025-11-22 00:00:00+00:00,85.07,succeeded,2
CUST-00379,2026-04-21 00:00:00+00:00,73.54,succeeded,2
CUST-00379,2026-03-22 00:00:00+00:00,82.22,succeeded,1
CUST-00379,2026-02-20 00:00:00+00:00,201.36,succeeded,0
CUST-00379,2026-01-21 00:00:00+00:00,85.96,failed,13
CUST-00379,2025-12-22 00:00:00+00:00,75.4,succeeded,2
CUST-00379,2025-11-22 00:00:00+00:00,79.6,succeeded,1
CUST-00380,2026-04-21 00:00:00+00:00,208.99,succeeded,0
CUST-00380,2026-03-22 00:00:00+00:00,202.8,succeeded,0
CUST-00380,2026-02-20 00:00:00+00:00,203.08,succeeded,1
CUST-00380,2026-01-21 00:00:00+00:00,205.96,succeeded,2
CUST-00380,2025-12-22 00:00:00+00:00,209.01,succeeded,2
CUST-00380,2025-11-22 00:00:00+00:00,193.62,succeeded,2
CUST-00381,2026-03-22 00:00:00+00:00,193.86,succeeded,3
CUST-00381,2026-02-20 00:00:00+00:00,181.42,succeeded,2
CUST-00381,2026-01-21 00:00:00+00:00,190.14,succeeded,0
CUST-00381,2025-12-22 00:00:00+00:00,190.74,succeeded,1
CUST-00381,2025-11-22 00:00:00+00:00,188.9,succeeded,0
CUST-00382,2026-04-21 00:00:00+00:00,73.12,succeeded,3
CUST-00382,2026-03-22 00:00:00+00:00,73.77,succeeded,3
CUST-00382,2026-02-20 00:00:00+00:00,66.38,succeeded,1
CUST-00382,2026-01-21 00:00:00+00:00,73.04,succeeded,2
CUST-00382,2025-12-22 00:00:00+00:00,71.78,failed,0
CUST-00382,2025-11-22 00:00:00+00:00,73.76,succeeded,2
CUST-00383,2026-04-21 00:00:00+00:00,28.95,succeeded,1
CUST-00383,2026-03-22 00:00:00+00:00,26.2,failed,14
CUST-00383,2026-02-20 00:00:00+00:00,25.58,succeeded,2
CUST-00383,2026-01-21 00:00:00+00:00,24.31,succeeded,3
CUST-00383,2025-12-22 00:00:00+00:00,30.69,succeeded,3
CUST-00383,2025-11-22 00:00:00+00:00,39.61,succeeded,2
CUST-00384,2026-04-21 00:00:00+00:00,74.7,succeeded,2
CUST-00384,2026-03-22 00:00:00+00:00,76.43,succeeded,0
CUST-00384,2026-02-20 00:00:00+00:00,84.7,failed,11
CUST-00384,2026-01-21 00:00:00+00:00,85.58,succeeded,3
CUST-00384,2025-12-22 00:00:00+00:00,82.7,succeeded,0
CUST-00384,2025-11-22 00:00:00+00:00,76.0,succeeded,0
CUST-00385,2026-04-21 00:00:00+00:00,194.94,succeeded,2
CUST-00385,2026-03-22 00:00:00+00:00,191.61,succeeded,1
CUST-00385,2026-02-20 00:00:00+00:00,196.42,succeeded,1
CUST-00385,2026-01-21 00:00:00+00:00,197.51,succeeded,3
CUST-00385,2025-12-22 00:00:00+00:00,190.49,succeeded,2
CUST-00385,2025-11-22 00:00:00+00:00,195.26,succeeded,0
CUST-00386,2026-03-22 00:00:00+00:00,32.09,succeeded,0
CUST-00386,2026-02-20 00:00:00+00:00,21.52,succeeded,1
CUST-00386,2026-01-21 00:00:00+00:00,39.85,succeeded,0
CUST-00386,2025-12-22 00:00:00+00:00,21.34,failed,2
CUST-00386,2025-11-22 00:00:00+00:00,29.49,succeeded,2
CUST-00387,2026-03-22 00:00:00+00:00,26.37,succeeded,3
CUST-00387,2026-02-20 00:00:00+00:00,34.23,succeeded,3
CUST-00387,2026-01-21 00:00:00+00:00,26.43,succeeded,3
CUST-00387,2025-12-22 00:00:00+00:00,18.92,succeeded,0
CUST-00387,2025-11-22 00:00:00+00:00,32.56,succeeded,1
CUST-00388,2026-04-21 00:00:00+00:00,36.9,failed,9
CUST-00388,2026-03-22 00:00:00+00:00,33.59,succeeded,1
CUST-00388,2026-02-20 00:00:00+00:00,32.69,failed,3
CUST-00388,2026-01-21 00:00:00+00:00,36.09,succeeded,1
CUST-00388,2025-12-22 00:00:00+00:00,43.52,succeeded,1
CUST-00388,2025-11-22 00:00:00+00:00,35.68,succeeded,3
CUST-00389,2026-04-21 00:00:00+00:00,34.28,succeeded,2
CUST-00389,2026-03-22 00:00:00+00:00,24.03,succeeded,3
CUST-00389,2026-02-20 00:00:00+00:00,21.61,succeeded,2
CUST-00389,2026-01-21 00:00:00+00:00,30.45,succeeded,3
CUST-00389,2025-12-22 00:00:00+00:00,31.64,succeeded,1
CUST-00389,2025-11-22 00:00:00+00:00,27.15,succeeded,3
CUST-00390,2026-04-21 00:00:00+00:00,84.49,succeeded,1
CUST-00390,2026-03-22 00:00:00+00:00,75.43,succeeded,1
CUST-00390,2026-02-20 00:00:00+00:00,78.67,succeeded,2
CUST-00390,2026-01-21 00:00:00+00:00,82.53,succeeded,1
CUST-00390,2025-12-22 00:00:00+00:00,77.45,succeeded,2
CUST-00390,2025-11-22 00:00:00+00:00,78.41,succeeded,1
CUST-00391,2026-04-21 00:00:00+00:00,29.86,succeeded,3
CUST-00391,2026-03-22 00:00:00+00:00,25.49,succeeded,0
CUST-00391,2026-02-20 00:00:00+00:00,27.03,succeeded,3
CUST-00391,2026-01-21 00:00:00+00:00,28.66,succeeded,2
CUST-00391,2025-12-22 00:00:00+00:00,24.04,succeeded,2
CUST-00391,2025-11-22 00:00:00+00:00,22.99,succeeded,3
CUST-00392,2026-04-21 00:00:00+00:00,85.09,succeeded,1
CUST-00392,2026-03-22 00:00:00+00:00,86.15,succeeded,1
CUST-00392,2026-02-20 00:00:00+00:00,79.73,succeeded,2
CUST-00392,2026-01-21 00:00:00+00:00,85.69,succeeded,2
CUST-00392,2025-12-22 00:00:00+00:00,82.31,succeeded,0
CUST-00392,2025-11-22 00:00:00+00:00,86.32,succeeded,3
CUST-00393,2026-03-22 00:00:00+00:00,83.07,succeeded,0
CUST-00393,2026-02-20 00:00:00+00:00,82.44,succeeded,1
CUST-00393,2026-01-21 00:00:00+00:00,79.72,succeeded,0
CUST-00393,2025-12-22 00:00:00+00:00,81.25,succeeded,2
CUST-00393,2025-11-22 00:00:00+00:00,77.16,succeeded,0
CUST-00394,2026-03-22 00:00:00+00:00,85.92,succeeded,0
